OptionID,类型号码,名称,说明,最小值,最大值,等级需求,属性等级,AvailableOn,Avgrade,OpMultiple,属性分类
4310,43,bonus_hpspd, % HP 恢复力,11,14,0,30,245760,3,0,15
2046,20,bonus_resifire, 火抵抗力,6,8,0,30,163328,7,0,9
1309,13,bonus_int, 智慧,1,1,0,30,235610,3,0,8
2710,27,bonus_lightdmg, 电属性攻击,10,12,0,30,431,3,0,10
2610,26,bonus_waterdmg, 水属性攻击,10,12,0,30,431,3,0,10
7006,70,op_dmgneu, % 攻击无效,1,3,0,30,40960,3,0,19
1009,10,bonus_str, 力量,1,1,0,30,232062,3,0,8
4777,47,bonus_ind_attd, 攻击力,7,21,0,30,431,7,0,2
9151,1100,Shield Mastery, +1 盾防 (基础),8,8,0,30,139264,7,0,21
9333,1100,Deadly Assault, +1 突击 (女战士),26,26,0,30,65792,7,0,21
9523,1100,Power Break, +1 诅咒 (野蛮人),46,46,0,30,65572,7,0,21
9323,1100,Bind Tentacle, +1 缠绕 (女战士),25,25,0,30,65793,7,0,21
9140,1100,Range Mastery, +1 箭术 (基础),7,7,0,30,131328,7,0,21
8206,82,bonus_final_attd, % 最终攻击力,9,16,0,30,98304,6,0,4
9162,1100,Onehand Mastery, +1 单手技能 (基础),9,9,0,30,131215,7,0,21
9173,1100,Staff Mastery, +1 杖术 (基础),10,10,0,30,131152,7,0,21
8156,81,bonus_final_attrate, % 最终攻击成功率,9,16,0,30,98304,6,0,6
8356,83,bonus_final_mag, % 魔法攻击力,9,16,0,30,98304,6,0,4
9129,1100,Twohand Mastery, +1 双手技能 (基础),6,6,0,30,131104,7,0,21
9238,1100,Brave, +1 勇敢 (圣战士),16,16,0,30,69634,7,0,21
9341,1100,Burst, +1 紧逼 (女战士),27,27,0,30,66560,7,0,21
9349,1100,Wail of Valkyrie, +1 哀嚎 (女战士),28,28,0,30,65536,7,0,21
9312,1100,Feather Step, +1 凌步 (女战士),24,24,0,30,66560,7,0,21
9290,1100,Life Tab, +1 吸血 (女战士),22,22,0,30,131081,7,0,21
9117,1100,Mana Recharge, +1 魔力恢复 (基础),5,5,0,30,135168,7,0,21
9301,1100,Aura, +1 狂暴 (女战士),23,23,0,30,137216,7,0,21
9001,1100,Fighter Class Skill, +1 圣战士特殊技能等级,201,201,0,30,98314,6,0,21
9195,1100,Minor Healing, +1 治疗 (圣战士),12,12,0,30,143360,7,0,21
9444,1100,Teleport, +1 瞬间移动 (魔法师),38,38,0,30,65616,7,0,21
8256,82,bonus_final_attd, % 最终攻击力,9,16,0,30,98304,6,0,4
9025,1100,Magician Class Skill, +1 魔法师特殊技能等级,209,209,0,30,98384,6,0,21
8306,83,bonus_final_mag, % 魔法攻击力,9,16,0,30,98304,6,0,4
8106,81,bonus_final_attrate, % 最终攻击成功率,9,16,0,30,98304,6,0,6
9513,1100,Stone Skin, +1 护体石肤 (野蛮人),45,45,0,30,81920,7,0,21
9037,1100,Savage Class Skill, +1 野蛮人特殊技能等级,213,213,0,30,98340,6,0,21
9469,1100,Double Attack, +1 双倍攻击 (野蛮人),41,41,0,30,131108,7,0,21
9436,1100,Astral Storm, +1 流星风暴 (魔法师),37,37,0,30,65616,7,0,21
9531,1100,Stun, +1 眩晕 (野蛮人),47,47,0,30,65572,7,0,21
9480,1100,Shout of Angry, +1 怒吼 (野蛮人),42,42,0,30,135200,7,0,21
8606,86,op_death, % 对残忍怪的攻击效果加强,8,16,0,30,511,3,0,18
9491,1100,Spinning Attack, +1 冲击波 (野蛮人),43,43,0,30,131108,7,0,21
9217,1100,Holy Armor, +1 神圣护甲 (圣战士),14,14,0,30,81920,7,0,21
9502,1100,Wind Blade, +1 风刃 (野蛮人),44,44,0,30,65572,7,0,21
8506,85,bonus_final_def, % 最终防御力,4,10,0,30,65536,6,0,4
9228,1100,Mirror Defense, +1 荆棘光环 (圣战士),15,15,0,30,90112,7,0,21
9013,1100,Valkyrie Class Skill, +1 女战士特殊技能等级,205,205,0,30,98561,6,0,21
9254,1100,Critical Blow, +1 必杀 (圣战士),18,18,0,30,65538,7,0,21
9374,1100,Explosion, +1 火球术 (魔法师),31,31,0,30,233552,7,0,21
9093,1100,Increase Dodge, +1 闪避 (基础),3,3,0,30,132096,7,0,21
9539,1100,Quick Step, +1 祝福 (野蛮人),48,48,0,30,66560,7,0,21
9385,1100,Ice Prison, +1 冰冻 (魔法师),32,32,0,30,233552,7,0,21
8406,84,bonus_final_defrate, % 最终防御成功率,10,16,0,30,65536,6,0,5
9279,1100,Haste, +1 附着魔法 (女战士),21,21,0,30,132608,7,0,21
9396,1100,Lightning Shock, +1 雷击 (魔法师),33,33,0,30,233552,7,0,21
9081,1100,Increase Accuracy, +1 精确 (基础),2,2,0,30,131584,7,0,21
9407,1100,Air Pressure, +1 重力场 (魔法师),34,34,0,30,233552,7,0,21
9184,1100,Magic Weapon, +1 强化魔法 (圣战士),11,11,0,30,131082,7,0,21
9069,1100,Increase Weight, +1 负重增加 (基础),1,1,0,30,133120,7,0,21
9418,1100,Mana Compress, +1 魔法压缩 (魔法师),35,35,0,30,233552,7,0,21
9206,1100,Life UP, +1 提升生命 (圣战士),13,13,0,30,149504,7,0,21
9246,1100,Shock Wave, +1 剑气 (圣战士),17,17,0,30,65538,7,0,21
9056,1100,Class Skill, +1 所有特殊技能等级,217,217,0,30,98304,6,0,21
9428,1100,Magic Shield, +1 魔法盾 (魔法师),36,36,0,30,65616,7,0,21
9049,1100,Basic Skill, +1 所有基础技能等级,216,216,0,30,98304,6,0,21
9105,1100,Health Recharge, +1 体力恢复 (基础),4,4,0,30,147456,7,0,21
1210,12,bonus_con, 体力,1,2,0,33,261632,3,0,8
2811,28,bonus_poisondmg, 毒属性攻击,11,13,0,33,431,3,0,10
3011,30,bonus_hpmax, HP 最大值,21,25,0,33,247808,3,0,11
1310,13,bonus_int, 智慧,1,2,0,33,235610,3,0,8
3111,31,bonus_mpmax, MP 最大值,21,25,0,33,235600,3,0,12
1410,14,bonus_allatr, 所有能力值,1,2,0,33,231504,3,0,8
1010,10,bonus_str, 力量,1,2,0,33,232062,3,0,8
3211,32,bonus_weight, % 负重最大值,12,20,0,33,19968,3,0,13
3511,35,bonus_weightmax, 负重最大值,40,42,0,33,19968,3,0,13
4311,43,bonus_hpspd, % HP 恢复力,12,15,0,33,245760,3,0,15
2711,27,bonus_lightdmg, 电属性攻击,11,13,0,33,431,3,0,10
2511,25,bonus_firedmg, 火属性攻击,11,13,0,33,431,3,0,10
2611,26,bonus_waterdmg, 水属性攻击,11,13,0,33,431,3,0,10
1110,11,bonus_dex, 敏捷,1,2,0,33,231305,3,0,8
410,4,bonus_critic, 必杀技成功率,10,11,0,33,32768,3,0,2
4411,44,bonus_mpspd, % MP 恢复力,12,15,0,33,233552,3,0,16
2147,21,bonus_resiwater, 水抵抗力,7,9,0,35,163328,7,0,9
158,1,bonus_attrate, 最终攻击成功率,8,27,0,35,229376,7,0,6
4877,48,bonus_ind_defrate, 防御成功率,7,21,0,35,261632,7,0,1
6507,65,op_venom, %对暴戾怪的攻击效果加强,11,22,0,35,511,3,0,18
2047,20,bonus_resifire, 火抵抗力,7,9,0,35,163328,7,0,9
357,3,bonus_attdmag, 魔法攻击力,7,24,0,35,229456,7,0,4
2347,23,bonus_resipoiso, 毒抵抗力,7,9,0,35,163328,7,0,9
6707,67,op_elite, % 对怪物的攻击效果加强,6,11,0,35,511,3,0,18
258,2,bonus_attdphy, 最终攻击力,8,27,0,35,229376,7,0,4
658,6,bonus_def, 最终防御力,8,40,0,35,229376,7,0,4
4778,47,bonus_ind_attd, 攻击力,8,24,0,35,431,7,0,2
4577,45,bonus_ind_def, 防御力,7,30,0,35,32256,7,0,2
4677,46,bonus_ind_attrate, 攻击成功率,7,21,0,35,229807,7,0,1
706,7,bonus_attspd, 攻击速度,1,2,0,35,943,3,0,7
2247,22,bonus_resilight, 闪电抵抗力,7,9,0,35,163328,7,0,9
558,5,bonus_defrate, 最终防御成功率,8,27,0,35,229376,7,0,5
2447,24,bonus_allresi, 所有抵抗力,7,8,0,35,98304,7,0,9
7007,70,op_dmgneu, % 攻击无效,2,4,0,35,40960,3,0,19
6607,66,op_mad, %对狂暴怪的攻击效果加强,11,22,0,35,511,3,0,18
3408,34,bonus_mpmaxp, % MP 最大值,3,7,0,35,98384,3,0,12
3308,33,bonus_hpmaxp, % HP 最大值,3,7,0,35,49152,3,0,11
8307,83,bonus_final_mag, % 魔法攻击力,10,18,0,35,98304,6,0,4
8257,82,bonus_final_attd, % 最终攻击力,10,18,0,35,98304,6,0,4
8607,86,op_death, % 对残忍怪的攻击效果加强,9,18,0,35,511,3,0,18
8507,85,bonus_final_def, % 最终防御力,4,10,0,35,65536,6,0,4
8207,82,bonus_final_attd, % 最终攻击力,10,18,0,35,98304,6,0,4
8357,83,bonus_final_mag, % 魔法攻击力,10,18,0,35,98304,6,0,4
8107,81,bonus_final_attrate, % 最终攻击成功率,10,18,0,35,98304,6,0,6
8157,81,bonus_final_attrate, % 最终攻击成功率,10,18,0,35,98304,6,0,6
8407,84,bonus_final_defrate, % 最终防御成功率,11,17,0,35,65536,6,0,5
3212,32,bonus_weight, % 负重最大值,13,21,0,36,19968,3,0,13
4412,44,bonus_mpspd, % MP 恢复力,13,16,0,36,233552,3,0,16
1111,11,bonus_dex, 敏捷,1,3,0,36,231305,3,0,8
1211,12,bonus_con, 体力,1,3,0,36,261632,3,0,8
3512,35,bonus_weightmax, 负重最大值,43,45,0,36,19968,3,0,13
1311,13,bonus_int, 智慧,1,3,0,36,235610,3,0,8
2512,25,bonus_firedmg, 火属性攻击,12,14,0,36,431,3,0,10
2712,27,bonus_lightdmg, 电属性攻击,12,14,0,36,431,3,0,10
2612,26,bonus_waterdmg, 水属性攻击,12,14,0,36,431,3,0,10
2812,28,bonus_poisondmg, 毒属性攻击,12,14,0,36,431,3,0,10
1411,14,bonus_allatr, 所有能力值,1,3,0,36,231504,3,0,8
3012,30,bonus_hpmax, HP 最大值,23,27,0,36,247808,3,0,11
4312,43,bonus_hpspd, % HP 恢复力,13,16,0,36,245760,3,0,15
411,4,bonus_critic, 必杀技成功率,11,12,0,36,32768,3,0,2
3112,31,bonus_mpmax, MP 最大值,23,27,0,36,235600,3,0,12
1011,10,bonus_str, 力量,1,3,0,36,232062,3,0,8
1412,14,bonus_allatr, 所有能力值,1,4,0,39,231504,3,0,8
1312,13,bonus_int, 智慧,1,4,0,39,235610,3,0,8
4313,43,bonus_hpspd, % HP 恢复力,14,17,0,39,245760,3,0,15
1212,12,bonus_con, 体力,1,4,0,39,261632,3,0,8
1112,11,bonus_dex, 敏捷,1,4,0,39,231305,3,0,8
2513,25,bonus_firedmg, 火属性攻击,13,15,0,39,431,3,0,10
3513,35,bonus_weightmax, 负重最大值,46,48,0,39,19968,3,0,13
2713,27,bonus_lightdmg, 电属性攻击,13,15,0,39,431,3,0,10
2613,26,bonus_waterdmg, 水属性攻击,13,15,0,39,431,3,0,10
3113,31,bonus_mpmax, MP 最大值,25,29,0,39,235600,3,0,12
1012,10,bonus_str, 力量,1,4,0,39,232062,3,0,8
3213,32,bonus_weight, % 负重最大值,14,22,0,39,19968,3,0,13
2813,28,bonus_poisondmg, 毒属性攻击,13,15,0,39,431,3,0,10
4413,44,bonus_mpspd, % MP 恢复力,14,17,0,39,233552,3,0,16
3013,30,bonus_hpmax, HP 最大值,25,29,0,39,247808,3,0,11
412,4,bonus_critic, 必杀技成功率,12,13,0,39,32768,3,0,2
3409,34,bonus_mpmaxp, % MP 最大值,5,10,0,40,98384,3,0,12
4678,46,bonus_ind_attrate, 攻击成功率,8,24,0,40,229807,7,0,1
4578,45,bonus_ind_def, 防御力,8,35,0,40,32256,7,0,2
4878,48,bonus_ind_defrate, 防御成功率,8,24,0,40,261632,7,0,1
2348,23,bonus_resipoiso, 毒抵抗力,8,10,0,40,163328,7,0,9
2248,22,bonus_resilight, 闪电抵抗力,8,10,0,40,163328,7,0,9
2448,24,bonus_allresi, 所有抵抗力,8,9,0,40,98304,7,0,9
2148,21,bonus_resiwater, 水抵抗力,8,10,0,40,163328,7,0,9
6608,66,op_mad, %对狂暴怪的攻击效果加强,12,24,0,40,511,3,0,18
6508,65,op_venom, %对暴戾怪的攻击效果加强,12,24,0,40,511,3,0,18
6708,67,op_elite, % 对怪物的攻击效果加强,6,12,0,40,511,3,0,18
2048,20,bonus_resifire, 火抵抗力,8,10,0,40,163328,7,0,9
707,7,bonus_attspd, 攻击速度,1,2,0,40,943,3,0,7
4779,47,bonus_ind_attd, 攻击力,9,27,0,40,431,7,0,2
659,6,bonus_def, 最终防御力,9,45,0,40,229376,7,0,4
559,5,bonus_defrate, 最终防御成功率,9,30,0,40,229376,7,0,5
3309,33,bonus_hpmaxp, % HP 最大值,5,10,0,40,49152,3,0,11
358,3,bonus_attdmag, 魔法攻击力,8,27,0,40,229456,7,0,4
159,1,bonus_attrate, 最终攻击成功率,9,30,0,40,229376,7,0,6
259,2,bonus_attdphy, 最终攻击力,9,30,0,40,229376,7,0,4
7008,70,op_dmgneu, % 攻击无效,2,4,0,40,40960,3,0,19
9038,1100,Savage Class Skill, +1 野蛮人特殊技能等级,213,213,0,40,98340,6,0,21
9044,1100,Savage All Skill, +1 野蛮人所有技能等级,215,215,0,40,98304,6,0,21
8308,83,bonus_final_mag, % 魔法攻击力,11,20,0,40,98304,6,0,4
9050,1100,Basic Skill, +1 所有基础技能等级,216,216,0,40,98304,6,0,21
9207,1100,Life UP, +1 提升生命 (圣战士),13,13,0,40,149504,7,0,21
9020,1100,Valkyrie All Skill, +1 女战士所有技能等级,207,207,0,40,98304,6,0,21
9057,1100,Class Skill, +1 所有特殊技能等级,217,217,0,40,98304,6,0,21
9063,1100,All Skill, +1 所有技能等级,219,219,0,40,98304,6,0,21
9070,1100,Increase Weight, +1 负重增加 (基础),1,1,0,40,133120,7,0,21
9211,1200,Life UP, +2 提升生命 (圣战士),13,13,0,40,149504,7,0,21
9200,1200,Minor Healing, +2 治疗 (圣战士),12,12,0,40,143360,7,0,21
9026,1100,Magician Class Skill, +1 魔法师特殊技能等级,209,209,0,40,98384,6,0,21
9082,1100,Increase Accuracy, +1 精确 (基础),2,2,0,40,131584,7,0,21
9014,1100,Valkyrie Class Skill, +1 女战士特殊技能等级,205,205,0,40,98561,6,0,21
9008,1100,Fighter All Skill, +1 圣战士所有技能等级,203,203,0,40,98304,6,0,21
9002,1100,Fighter Class Skill, +1 圣战士特殊技能等级,201,201,0,40,98314,6,0,21
8608,86,op_death, % 对残忍怪的攻击效果加强,10,20,0,40,511,3,0,18
9540,1100,Quick Step, +1 祝福 (野蛮人),48,48,0,40,66560,7,0,21
9218,1100,Holy Armor, +1 神圣护甲 (圣战士),14,14,0,40,81920,7,0,21
8508,85,bonus_final_def, % 最终防御力,4,10,0,40,65536,6,0,4
9032,1100,Magician All Skill, +1 魔法师所有技能等级,211,211,0,40,98304,6,0,21
9110,1200,Health Recharge, +2 体力恢复 (基础),4,4,0,40,147456,7,0,21
9141,1100,Range Mastery, +1 箭术 (基础),7,7,0,40,131328,7,0,21
9532,1100,Stun, +1 眩晕 (野蛮人),47,47,0,40,65572,7,0,21
9152,1100,Shield Mastery, +1 盾防 (基础),8,8,0,40,139264,7,0,21
9156,1200,Shield Mastery, +2 盾防 (基础),8,8,0,40,139264,7,0,21
8358,83,bonus_final_mag, % 魔法攻击力,11,20,0,40,98304,6,0,4
9134,1200,Twohand Mastery, +2 双手技能 (基础),6,6,0,40,131104,7,0,21
9130,1100,Twohand Mastery, +1 双手技能 (基础),6,6,0,40,131104,7,0,21
9122,1200,Mana Recharge, +2 魔力恢复 (基础),5,5,0,40,135168,7,0,21
9163,1100,Onehand Mastery, +1 单手技能 (基础),9,9,0,40,131215,7,0,21
9074,1200,Increase Weight, +2 负重增加 (基础),1,1,0,40,133120,7,0,21
9118,1100,Mana Recharge, +1 魔力恢复 (基础),5,5,0,40,135168,7,0,21
9106,1100,Health Recharge, +1 体力恢复 (基础),4,4,0,40,147456,7,0,21
9222,1200,Holy Armor, +2 神圣护甲 (圣战士),14,14,0,40,81920,7,0,21
9174,1100,Staff Mastery, +1 杖术 (基础),10,10,0,40,131152,7,0,21
9178,1200,Staff Mastery, +2 杖术 (基础),10,10,0,40,131152,7,0,21
9098,1200,Increase Dodge, +2 闪避 (基础),3,3,0,40,132096,7,0,21
9094,1100,Increase Dodge, +1 闪避 (基础),3,3,0,40,132096,7,0,21
8408,84,bonus_final_defrate, % 最终防御成功率,12,18,0,40,65536,6,0,5
9189,1200,Magic Weapon, +2 强化魔法 (圣战士),11,11,0,40,131082,7,0,21
9086,1200,Increase Accuracy, +2 精确 (基础),2,2,0,40,131584,7,0,21
9145,1200,Range Mastery, +2 箭术 (基础),7,7,0,40,131328,7,0,21
9196,1100,Minor Healing, +1 治疗 (圣战士),12,12,0,40,143360,7,0,21
9167,1200,Onehand Mastery, +2 单手技能 (基础),9,9,0,40,131215,7,0,21
9342,1100,Burst, +1 紧逼 (女战士),27,27,0,40,66560,7,0,21
9291,1100,Life Tab, +1 吸血 (女战士),22,22,0,40,131081,7,0,21
9295,1200,Life Tab, +2 吸血 (女战士),22,22,0,40,131081,7,0,21
9302,1100,Aura, +1 狂暴 (女战士),23,23,0,40,137216,7,0,21
8108,81,bonus_final_attrate, % 最终攻击成功率,11,20,0,40,98304,6,0,6
9306,1200,Aura, +2 狂暴 (女战士),23,23,0,40,137216,7,0,21
9313,1100,Feather Step, +1 凌步 (女战士),24,24,0,40,66560,7,0,21
9317,1200,Feather Step, +2 凌步 (女战士),24,24,0,40,66560,7,0,21
9324,1100,Bind Tentacle, +1 缠绕 (女战士),25,25,0,40,65793,7,0,21
9437,1100,Astral Storm, +1 流星风暴 (魔法师),37,37,0,40,65616,7,0,21
9328,1200,Bind Tentacle, +2 缠绕 (女战士),25,25,0,40,65793,7,0,21
8208,82,bonus_final_attd, % 最终攻击力,11,20,0,40,98304,6,0,4
9524,1100,Power Break, +1 诅咒 (野蛮人),46,46,0,40,65572,7,0,21
9518,1200,Stone Skin, +2 护体石肤 (野蛮人),45,45,0,40,81920,7,0,21
9284,1200,Haste, +2 附着魔法 (女战士),21,21,0,40,132608,7,0,21
9408,1100,Air Pressure, +1 重力场 (魔法师),34,34,0,40,233552,7,0,21
9390,1200,Ice Prison, +2 冰冻 (魔法师),32,32,0,40,233552,7,0,21
9397,1100,Lightning Shock, +1 雷击 (魔法师),33,33,0,40,233552,7,0,21
9386,1100,Ice Prison, +1 冰冻 (魔法师),32,32,0,40,233552,7,0,21
9379,1200,Explosion, +2 火球术 (魔法师),31,31,0,40,233552,7,0,21
9375,1100,Explosion, +1 火球术 (魔法师),31,31,0,40,233552,7,0,21
9334,1100,Deadly Assault, +1 突击 (女战士),26,26,0,40,65792,7,0,21
9514,1100,Stone Skin, +1 护体石肤 (野蛮人),45,45,0,40,81920,7,0,21
9429,1100,Magic Shield, +1 魔法盾 (魔法师),36,36,0,40,65616,7,0,21
8158,81,bonus_final_attrate, % 最终攻击成功率,11,20,0,40,98304,6,0,6
9412,1200,Air Pressure, +2 重力场 (魔法师),34,34,0,40,233552,7,0,21
9419,1100,Mana Compress, +1 魔法压缩 (魔法师),35,35,0,40,233552,7,0,21
9350,1100,Wail of Valkyrie, +1 哀嚎 (女战士),28,28,0,40,65536,7,0,21
9423,1200,Mana Compress, +2 魔法压缩 (魔法师),35,35,0,40,233552,7,0,21
9445,1100,Teleport, +1 瞬间移动 (魔法师),38,38,0,40,65616,7,0,21
9401,1200,Lightning Shock, +2 雷击 (魔法师),33,33,0,40,233552,7,0,21
9239,1100,Brave, +1 勇敢 (圣战士),16,16,0,40,69634,7,0,21
9496,1200,Spinning Attack, +2 冲击波 (野蛮人),43,43,0,40,131108,7,0,21
9470,1100,Double Attack, +1 双倍攻击 (野蛮人),41,41,0,40,131108,7,0,21
9247,1100,Shock Wave, +1 剑气 (圣战士),17,17,0,40,65538,7,0,21
9492,1100,Spinning Attack, +1 冲击波 (野蛮人),43,43,0,40,131108,7,0,21
9485,1200,Shout of Angry, +2 怒吼 (野蛮人),42,42,0,40,135200,7,0,21
8258,82,bonus_final_attd, % 最终攻击力,11,20,0,40,98304,6,0,4
9185,1100,Magic Weapon, +1 强化魔法 (圣战士),11,11,0,40,131082,7,0,21
9255,1100,Critical Blow, +1 必杀 (圣战士),18,18,0,40,65538,7,0,21
9481,1100,Shout of Angry, +1 怒吼 (野蛮人),42,42,0,40,135200,7,0,21
9474,1200,Double Attack, +2 双倍攻击 (野蛮人),41,41,0,40,131108,7,0,21
9507,1200,Wind Blade, +2 风刃 (野蛮人),44,44,0,40,65572,7,0,21
9280,1100,Haste, +1 附着魔法 (女战士),21,21,0,40,132608,7,0,21
9233,1200,Mirror Defense, +2 荆棘光环 (圣战士),15,15,0,40,90112,7,0,21
9229,1100,Mirror Defense, +1 荆棘光环 (圣战士),15,15,0,40,90112,7,0,21
9503,1100,Wind Blade, +1 风刃 (野蛮人),44,44,0,40,65572,7,0,21
1413,14,bonus_allatr, 所有能力值,1,1,0,42,231504,3,0,8
1013,10,bonus_str, 力量,1,1,0,42,232062,3,0,8
1313,13,bonus_int, 智慧,1,1,0,42,235610,3,0,8
4414,44,bonus_mpspd, % MP 恢复力,15,18,0,42,233552,3,0,16
1213,12,bonus_con, 体力,1,1,0,42,261632,3,0,8
1113,11,bonus_dex, 敏捷,1,1,0,42,231305,3,0,8
413,4,bonus_critic, 必杀技成功率,13,14,0,42,32768,3,0,2
4314,43,bonus_hpspd, % HP 恢复力,15,18,0,42,245760,3,0,15
3514,35,bonus_weightmax, 负重最大值,49,51,0,42,19968,3,0,13
3014,30,bonus_hpmax, HP 最大值,27,31,0,42,247808,3,0,11
3214,32,bonus_weight, % 负重最大值,15,23,0,42,19968,3,0,13
2514,25,bonus_firedmg, 火属性攻击,14,16,0,42,431,3,0,10
2714,27,bonus_lightdmg, 电属性攻击,14,16,0,42,431,3,0,10
2614,26,bonus_waterdmg, 水属性攻击,14,16,0,42,431,3,0,10
2814,28,bonus_poisondmg, 毒属性攻击,14,16,0,42,431,3,0,10
3114,31,bonus_mpmax, MP 最大值,27,31,0,42,235600,3,0,12
2815,28,bonus_poisondmg, 毒属性攻击,15,17,0,45,431,3,0,10
660,6,bonus_def, 最终防御力,10,50,0,45,229376,7,0,4
4415,44,bonus_mpspd, % MP 恢复力,16,19,0,45,233552,3,0,16
3015,30,bonus_hpmax, HP 最大值,29,33,0,45,247808,3,0,11
560,5,bonus_defrate, 最终防御成功率,10,33,0,45,229376,7,0,5
708,7,bonus_attspd, 攻击速度,1,2,0,45,943,3,0,7
3115,31,bonus_mpmax, MP 最大值,29,33,0,45,235600,3,0,12
7009,70,op_dmgneu, % 攻击无效,2,4,0,45,40960,3,0,19
359,3,bonus_attdmag, 魔法攻击力,9,30,0,45,229456,7,0,4
4780,47,bonus_ind_attd, 攻击力,10,30,0,45,431,7,0,2
3410,34,bonus_mpmaxp, % MP 最大值,5,10,0,45,98384,3,0,12
260,2,bonus_attdphy, 最终攻击力,10,33,0,45,229376,7,0,4
4579,45,bonus_ind_def, 防御力,9,35,0,45,32256,7,0,2
160,1,bonus_attrate, 最终攻击成功率,10,33,0,45,229376,7,0,6
3215,32,bonus_weight, % 负重最大值,16,24,0,45,19968,3,0,13
414,4,bonus_critic, 必杀技成功率,14,15,0,45,32768,3,0,2
2515,25,bonus_firedmg, 火属性攻击,15,17,0,45,431,3,0,10
2615,26,bonus_waterdmg, 水属性攻击,15,17,0,45,431,3,0,10
6509,65,op_venom, %对暴戾怪的攻击效果加强,13,26,0,45,511,3,0,18
2249,22,bonus_resilight, 闪电抵抗力,9,11,0,45,163328,7,0,9
4679,46,bonus_ind_attrate, 攻击成功率,9,27,0,45,229807,7,0,1
2149,21,bonus_resiwater, 水抵抗力,9,11,0,45,163328,7,0,9
2049,20,bonus_resifire, 火抵抗力,9,11,0,45,163328,7,0,9
3310,33,bonus_hpmaxp, % HP 最大值,5,10,0,45,49152,3,0,11
3515,35,bonus_weightmax, 负重最大值,52,54,0,45,19968,3,0,13
1014,10,bonus_str, 力量,1,2,0,45,232062,3,0,8
4315,43,bonus_hpspd, % HP 恢复力,16,19,0,45,245760,3,0,15
6709,67,op_elite, % 对怪物的攻击效果加强,7,13,0,45,511,3,0,18
1314,13,bonus_int, 智慧,1,2,0,45,235610,3,0,8
6609,66,op_mad, %对狂暴怪的攻击效果加强,13,26,0,45,511,3,0,18
1214,12,bonus_con, 体力,1,2,0,45,261632,3,0,8
1114,11,bonus_dex, 敏捷,1,2,0,45,231305,3,0,8
2715,27,bonus_lightdmg, 电属性攻击,15,17,0,45,431,3,0,10
2349,23,bonus_resipoiso, 毒抵抗力,9,11,0,45,163328,7,0,9
4879,48,bonus_ind_defrate, 防御成功率,9,27,0,45,261632,7,0,1
1414,14,bonus_allatr, 所有能力值,1,2,0,45,231504,3,0,8
2449,24,bonus_allresi, 所有抵抗力,9,10,0,45,98304,7,0,9
8209,82,bonus_final_attd, % 最终攻击力,12,22,0,45,98304,6,0,4
8509,85,bonus_final_def, % 最终防御力,6,15,0,45,65536,6,0,4
8259,82,bonus_final_attd, % 最终攻击力,12,22,0,45,98304,6,0,4
8609,86,op_death, % 对残忍怪的攻击效果加强,11,22,0,45,511,3,0,18
8309,83,bonus_final_mag, % 魔法攻击力,12,22,0,45,98304,6,0,4
8359,83,bonus_final_mag, % 魔法攻击力,12,22,0,45,98304,6,0,4
8409,84,bonus_final_defrate, % 最终防御成功率,13,19,0,45,65536,6,0,5
8159,81,bonus_final_attrate, % 最终攻击成功率,12,22,0,45,98304,6,0,6
8109,81,bonus_final_attrate, % 最终攻击成功率,12,22,0,45,98304,6,0,6
3216,32,bonus_weight, % 负重最大值,17,25,0,48,19968,3,0,13
2716,27,bonus_lightdmg, 电属性攻击,16,18,0,48,431,3,0,10
2816,28,bonus_poisondmg, 毒属性攻击,16,18,0,48,431,3,0,10
3016,30,bonus_hpmax, HP 最大值,31,35,0,48,247808,3,0,11
1415,14,bonus_allatr, 所有能力值,1,3,0,48,231504,3,0,8
1315,13,bonus_int, 智慧,1,3,0,48,235610,3,0,8
2616,26,bonus_waterdmg, 水属性攻击,16,18,0,48,431,3,0,10
1115,11,bonus_dex, 敏捷,1,3,0,48,231305,3,0,8
2516,25,bonus_firedmg, 火属性攻击,16,18,0,48,431,3,0,10
1015,10,bonus_str, 力量,1,3,0,48,232062,3,0,8
4416,44,bonus_mpspd, % MP 恢复力,17,20,0,48,233552,3,0,16
3516,35,bonus_weightmax, 负重最大值,55,57,0,48,19968,3,0,13
415,4,bonus_critic, 必杀技成功率,15,16,0,48,32768,3,0,2
4316,43,bonus_hpspd, % HP 恢复力,17,20,0,48,245760,3,0,15
1215,12,bonus_con, 体力,1,3,0,48,261632,3,0,8
4580,45,bonus_ind_def, 防御力,10,40,0,50,32256,7,0,2
2450,24,bonus_allresi, 所有抵抗力,10,11,0,50,98304,7,0,9
161,1,bonus_attrate, 最终攻击成功率,11,36,0,50,229376,7,0,6
2350,23,bonus_resipoiso, 毒抵抗力,10,12,0,50,163328,7,0,9
2250,22,bonus_resilight, 闪电抵抗力,10,12,0,50,163328,7,0,9
261,2,bonus_attdphy, 最终攻击力,11,36,0,50,229376,7,0,4
6510,65,op_venom, %对暴戾怪的攻击效果加强,14,28,0,50,511,3,0,18
2150,21,bonus_resiwater, 水抵抗力,10,12,0,50,163328,7,0,9
360,3,bonus_attdmag, 魔法攻击力,10,33,0,50,229456,7,0,4
661,6,bonus_def, 最终防御力,11,55,0,50,229376,7,0,4
6610,66,op_mad, %对狂暴怪的攻击效果加强,14,28,0,50,511,3,0,18
